Site,Year,Month,Day,Hour,value,Duration
Beijing,2017,3,10,4,17,Valid
Beijing,2017,3,10,5,25,Valid
Beijing,2017,3,10,6,30,Valid
Beijing,2017,3,10,7,28,Valid
Beijing,2017,3,10,8,22,Valid
Beijing,2017,3,10,9,30,Valid
Beijing,2017,3,10,10,33,Valid
Beijing,2017,3,10,11,37,Valid
Beijing,2017,3,10,12,32,Valid
Beijing,2017,3,10,13,21,Valid
Beijing,2017,3,10,14,21,Valid
Beijing,2017,3,10,15,21,Valid
Beijing,2017,3,10,16,28,Valid
Beijing,2017,3,10,17,33,Valid
Beijing,2017,3,10,18,,Missing
Beijing,2017,3,10,19,47,Valid
Beijing,2017,3,10,20,51,Valid
Beijing,2017,3,10,21,61,Valid
Beijing,2017,3,10,22,73,Valid
Beijing,2017,3,10,23,90,Valid
Beijing,2017,3,11,0,106,Valid
Beijing,2017,3,11,1,116,Valid
Beijing,2017,3,11,2,123,Valid
Beijing,2017,3,11,3,127,Valid
Beijing,2017,3,11,4,98,Valid
Beijing,2017,3,11,5,89,Valid
Beijing,2017,3,11,6,87,Valid
Beijing,2017,3,11,7,86,Valid
Beijing,2017,3,11,8,65,Valid
Beijing,2017,3,11,9,60,Valid
Beijing,2017,3,11,10,52,Valid
Beijing,2017,3,11,11,45,Valid
Beijing,2017,3,11,12,31,Valid
Beijing,2017,3,11,13,18,Valid
Beijing,2017,3,11,14,13,Valid
Beijing,2017,3,11,15,15,Valid
Beijing,2017,3,11,16,16,Valid
Beijing,2017,3,11,17,12,Valid
Beijing,2017,3,11,18,9,Valid
Beijing,2017,3,11,19,12,Valid
Beijing,2017,3,11,20,8,Valid
Beijing,2017,3,11,21,11,Valid
Beijing,2017,3,11,22,13,Valid
Beijing,2017,3,11,23,14,Valid
Beijing,2017,3,12,0,11,Valid
Beijing,2017,3,12,1,9,Valid
Beijing,2017,3,12,3,9,Valid
Beijing,2017,3,12,3,11,Valid
Beijing,2017,3,12,4,9,Valid
Beijing,2017,3,12,5,6,Valid
Beijing,2017,3,12,6,30,Valid
Beijing,2017,3,12,7,10,Valid
Beijing,2017,3,12,8,9,Valid
Beijing,2017,3,12,9,12,Valid
Beijing,2017,3,12,10,12,Valid
Beijing,2017,3,12,11,7,Valid
Beijing,2017,3,12,12,4,Valid
Beijing,2017,3,12,13,12,Valid
Beijing,2017,3,12,14,9,Valid
Beijing,2017,3,12,15,8,Valid
Beijing,2017,3,12,16,18,Valid
Beijing,2017,3,12,17,15,Valid
Beijing,2017,3,12,18,13,Valid
Beijing,2017,3,12,19,17,Valid
Beijing,2017,3,12,20,19,Valid
Beijing,2017,3,12,21,17,Valid
Beijing,2017,3,12,22,12,Valid
Beijing,2017,3,12,23,7,Valid
Beijing,2017,3,13,0,6,Valid
Beijing,2017,3,13,1,6,Valid
Beijing,2017,3,13,2,4,Valid
Beijing,2017,3,13,3,7,Valid
Beijing,2017,3,13,4,6,Valid
Beijing,2017,3,13,5,3,Valid
Beijing,2017,3,13,6,7,Valid
Beijing,2017,3,13,7,9,Valid
Beijing,2017,3,13,8,9,Valid
Beijing,2017,3,13,9,6,Valid
Beijing,2017,3,13,10,5,Valid
Beijing,2017,3,13,11,3,Valid
Beijing,2017,3,13,12,3,Valid
Beijing,2017,3,13,13,4,Valid
Beijing,2017,3,13,14,5,Valid
Beijing,2017,3,13,15,6,Valid
Beijing,2017,3,13,16,4,Valid
Beijing,2017,3,13,17,9,Valid
Beijing,2017,3,13,18,11,Valid
Beijing,2017,3,13,19,19,Valid
Beijing,2017,3,13,20,24,Valid
Beijing,2017,3,13,21,21,Valid
Beijing,2017,3,13,22,26,Valid
Beijing,2017,3,13,23,41,Valid
Beijing,2017,3,14,0,24,Valid
Beijing,2017,3,14,1,12,Valid
Beijing,2017,3,14,2,8,Valid
Beijing,2017,3,14,3,6,Valid
Beijing,2017,3,14,4,5,Valid
Beijing,2017,3,14,5,6,Valid
Beijing,2017,3,14,6,6,Valid
Beijing,2017,3,14,7,9,Valid
Beijing,2017,3,14,8,13,Valid
Beijing,2017,3,14,9,13,Valid
Beijing,2017,3,14,10,12,Valid
Beijing,2017,3,14,11,10,Valid
Beijing,2017,3,14,12,11,Valid
Beijing,2017,3,14,13,6,Valid
Beijing,2017,3,14,14,6,Valid
Beijing,2017,3,14,15,10,Valid
Beijing,2017,3,14,16,11,Valid
Beijing,2017,3,14,17,17,Valid
Beijing,2017,3,14,18,13,Valid
Beijing,2017,3,14,19,18,Valid
Beijing,2017,3,14,20,44,Valid
Beijing,2017,3,14,21,72,Valid
Beijing,2017,3,14,22,65,Valid
Beijing,2017,3,14,23,57,Valid
Beijing,2017,3,15,0,54,Valid
Beijing,2017,3,15,1,43,Valid
Beijing,2017,3,15,2,39,Valid
Beijing,2017,3,15,3,51,Valid
Beijing,2017,3,15,4,54,Valid
Beijing,2017,3,15,5,55,Valid
Beijing,2017,3,15,6,49,Valid
Beijing,2017,3,15,7,58,Valid
Beijing,2017,3,15,8,56,Valid
Beijing,2017,3,15,9,60,Valid
Beijing,2017,3,15,10,60,Valid
Beijing,2017,3,15,11,67,Valid
Beijing,2017,3,15,12,82,Valid
Beijing,2017,3,15,13,76,Valid
Beijing,2017,3,15,14,89,Valid
Beijing,2017,3,15,15,70,Valid
Beijing,2017,3,15,16,55,Valid
Beijing,2017,3,15,17,45,Valid
Beijing,2017,3,15,18,59,Valid
Beijing,2017,3,15,19,76,Valid
Beijing,2017,3,15,20,86,Valid
Beijing,2017,3,15,21,99,Valid
Beijing,2017,3,15,22,108,Valid
Beijing,2017,3,15,23,111,Valid
Beijing,2017,3,16,0,117,Valid
Beijing,2017,3,16,1,118,Valid
Beijing,2017,3,16,2,130,Valid
Beijing,2017,3,16,3,140,Valid
Beijing,2017,3,16,4,151,Valid
Beijing,2017,3,16,5,155,Valid
Beijing,2017,3,16,6,159,Valid
Beijing,2017,3,16,7,140,Valid
Beijing,2017,3,16,8,135,Valid
Beijing,2017,3,16,9,139,Valid
Beijing,2017,3,16,10,148,Valid
Beijing,2017,3,16,11,155,Valid
Beijing,2017,3,16,12,144,Valid
Beijing,2017,3,16,13,107,Valid
Beijing,2017,3,16,14,92,Valid
Beijing,2017,3,16,15,87,Valid
Beijing,2017,3,16,16,75,Valid
Beijing,2017,3,16,17,76,Valid
Beijing,2017,3,16,18,102,Valid
Beijing,2017,3,16,19,111,Valid
Beijing,2017,3,16,20,132,Valid
Beijing,2017,3,16,21,110,Valid
Beijing,2017,3,16,22,69,Valid
Beijing,2017,3,16,23,60,Valid
Beijing,2017,3,17,0,64,Valid
Beijing,2017,3,17,1,73,Valid
Beijing,2017,3,17,2,70,Valid
Beijing,2017,3,17,3,79,Valid
Beijing,2017,3,17,4,79,Valid
Beijing,2017,3,17,5,89,Valid
Beijing,2017,3,17,6,88,Valid
Beijing,2017,3,17,7,92,Valid
Beijing,2017,3,17,8,98,Valid
Beijing,2017,3,17,9,108,Valid
Beijing,2017,3,17,10,115,Valid
Beijing,2017,3,17,11,121,Valid
Beijing,2017,3,17,12,127,Valid
Beijing,2017,3,17,13,132,Valid
Beijing,2017,3,17,14,116,Valid
Beijing,2017,3,17,15,130,Valid
Beijing,2017,3,17,16,135,Valid
Beijing,2017,3,17,17,140,Valid
Beijing,2017,3,17,18,151,Valid
Beijing,2017,3,17,19,154,Valid
Beijing,2017,3,17,20,167,Valid
Beijing,2017,3,17,21,169,Valid
Beijing,2017,3,17,22,171,Valid
Beijing,2017,3,17,23,166,Valid
Beijing,2017,3,18,0,177,Valid
Beijing,2017,3,18,1,185,Valid
Beijing,2017,3,18,2,179,Valid
Beijing,2017,3,18,3,169,Valid
Beijing,2017,3,18,4,163,Valid
Beijing,2017,3,18,5,146,Valid
Beijing,2017,3,18,6,154,Valid
Beijing,2017,3,18,7,159,Valid
Beijing,2017,3,18,8,144,Valid
Beijing,2017,3,18,9,,Missing
Beijing,2017,3,18,10,126,Valid
Beijing,2017,3,18,11,122,Valid
Beijing,2017,3,18,12,128,Valid
Beijing,2017,3,18,13,128,Valid
Beijing,2017,3,18,14,117,Valid
Beijing,2017,3,18,15,101,Valid
Beijing,2017,3,18,16,85,Valid
Beijing,2017,3,18,17,91,Valid
Beijing,2017,3,18,18,110,Valid
Beijing,2017,3,18,19,127,Valid
Beijing,2017,3,18,20,158,Valid
Beijing,2017,3,18,21,164,Valid
Beijing,2017,3,18,22,153,Valid
Beijing,2017,3,18,23,187,Valid
Beijing,2017,3,19,0,215,Valid
Beijing,2017,3,19,1,281,Valid
Beijing,2017,3,19,2,256,Valid
Beijing,2017,3,19,3,238,Valid
Beijing,2017,3,19,4,224,Valid
Beijing,2017,3,19,5,222,Valid
Beijing,2017,3,19,6,214,Valid
Beijing,2017,3,19,7,208,Valid
Beijing,2017,3,19,8,202,Valid
Beijing,2017,3,19,9,208,Valid
Beijing,2017,3,19,10,220,Valid
Beijing,2017,3,19,11,244,Valid
Beijing,2017,3,19,12,233,Valid
Beijing,2017,3,19,13,218,Valid
Beijing,2017,3,19,14,186,Valid
Beijing,2017,3,19,15,161,Valid
Beijing,2017,3,19,16,162,Valid
Beijing,2017,3,19,17,192,Valid
Beijing,2017,3,19,18,224,Valid
Beijing,2017,3,19,19,189,Valid
Beijing,2017,3,19,20,170,Valid
Beijing,2017,3,19,21,168,Valid
Beijing,2017,3,19,22,174,Valid
Beijing,2017,3,19,23,178,Valid
Beijing,2017,3,20,0,173,Valid
Beijing,2017,3,20,1,174,Valid
Beijing,2017,3,20,2,172,Valid
Beijing,2017,3,20,3,151,Valid
Beijing,2017,3,20,4,163,Valid
Beijing,2017,3,20,5,156,Valid
Beijing,2017,3,20,6,153,Valid
Beijing,2017,3,20,7,155,Valid
Beijing,2017,3,20,8,159,Valid
Beijing,2017,3,20,9,162,Valid
Beijing,2017,3,20,10,172,Valid
Beijing,2017,3,20,11,195,Valid
Beijing,2017,3,20,12,192,Valid
Beijing,2017,3,20,13,167,Valid
Beijing,2017,3,20,14,142,Valid
Beijing,2017,3,20,15,82,Valid
Beijing,2017,3,20,16,57,Valid
Beijing,2017,3,20,17,57,Valid
Beijing,2017,3,20,18,62,Valid
Beijing,2017,3,20,19,70,Valid
Beijing,2017,3,20,20,65,Valid
Beijing,2017,3,20,21,73,Valid
Beijing,2017,3,20,22,70,Valid
Beijing,2017,3,20,23,66,Valid
Beijing,2017,3,21,0,73,Valid
Beijing,2017,3,21,1,76,Valid
Beijing,2017,3,21,2,77,Valid
Beijing,2017,3,21,3,71,Valid
Beijing,2017,3,21,4,75,Valid
Beijing,2017,3,21,5,75,Valid
Beijing,2017,3,21,6,69,Valid
Beijing,2017,3,21,7,61,Valid
Beijing,2017,3,21,8,72,Valid
Beijing,2017,3,21,9,89,Valid
Beijing,2017,3,21,10,78,Valid
Beijing,2017,3,21,11,91,Valid
Beijing,2017,3,21,12,108,Valid
Beijing,2017,3,21,13,103,Valid
Beijing,2017,3,21,14,94,Valid
Beijing,2017,3,21,15,89,Valid
Beijing,2017,3,21,16,89,Valid
Beijing,2017,3,21,17,104,Valid
Beijing,2017,3,21,18,117,Valid
Beijing,2017,3,21,19,103,Valid
Beijing,2017,3,21,20,105,Valid
Beijing,2017,3,21,21,97,Valid
Beijing,2017,3,21,22,94,Valid
Beijing,2017,3,21,23,107,Valid
Beijing,2017,3,22,0,117,Valid
Beijing,2017,3,22,1,116,Valid
Beijing,2017,3,22,2,127,Valid
Beijing,2017,3,22,3,127,Valid
Beijing,2017,3,22,4,129,Valid
Beijing,2017,3,22,5,138,Valid
Beijing,2017,3,22,6,135,Valid
Beijing,2017,3,22,7,147,Valid
Beijing,2017,3,22,8,155,Valid
Beijing,2017,3,22,9,165,Valid
Beijing,2017,3,22,10,174,Valid
Beijing,2017,3,22,11,174,Valid
Beijing,2017,3,22,12,157,Valid
Beijing,2017,3,22,13,134,Valid
Beijing,2017,3,22,14,120,Valid
Beijing,2017,3,22,15,111,Valid
Beijing,2017,3,22,16,111,Valid
Beijing,2017,3,22,17,121,Valid
Beijing,2017,3,22,18,129,Valid
Beijing,2017,3,22,19,130,Valid
Beijing,2017,3,22,20,122,Valid
Beijing,2017,3,22,21,122,Valid
Beijing,2017,3,22,22,133,Valid
Beijing,2017,3,22,23,190,Valid
Beijing,2017,3,23,0,195,Valid
Beijing,2017,3,23,1,208,Valid
Beijing,2017,3,23,2,147,Valid
Beijing,2017,3,23,3,145,Valid
Beijing,2017,3,23,4,184,Valid
Beijing,2017,3,23,5,179,Valid
Beijing,2017,3,23,6,131,Valid
Beijing,2017,3,23,7,116,Valid
Beijing,2017,3,23,8,88,Valid
Beijing,2017,3,23,9,88,Valid
Beijing,2017,3,23,10,103,Valid
Beijing,2017,3,23,11,108,Valid
Beijing,2017,3,23,12,122,Valid
Beijing,2017,3,23,13,116,Valid
Beijing,2017,3,23,14,98,Valid
Beijing,2017,3,23,15,84,Valid
Beijing,2017,3,23,16,82,Valid
Beijing,2017,3,23,17,87,Valid
Beijing,2017,3,23,18,112,Valid
Beijing,2017,3,23,19,113,Valid
Beijing,2017,3,23,20,114,Valid
Beijing,2017,3,23,21,120,Valid
Beijing,2017,3,23,22,113,Valid
Beijing,2017,3,23,23,98,Valid
Beijing,2017,3,24,0,61,Valid
Beijing,2017,3,24,1,54,Valid
Beijing,2017,3,24,2,66,Valid
Beijing,2017,3,24,3,69,Valid
Beijing,2017,3,24,4,75,Valid
Beijing,2017,3,24,5,76,Valid
Beijing,2017,3,24,6,75,Valid
Beijing,2017,3,24,7,69,Valid
Beijing,2017,3,24,8,64,Valid
Beijing,2017,3,24,9,62,Valid
Beijing,2017,3,24,10,60,Valid
Beijing,2017,3,24,11,57,Valid
Beijing,2017,3,24,12,72,Valid
Beijing,2017,3,24,13,67,Valid
Beijing,2017,3,24,14,64,Valid
Beijing,2017,3,24,15,67,Valid
Beijing,2017,3,24,16,70,Valid
Beijing,2017,3,24,17,71,Valid
Beijing,2017,3,24,18,68,Valid
Beijing,2017,3,24,19,64,Valid
Beijing,2017,3,24,20,66,Valid
Beijing,2017,3,24,21,68,Valid
Beijing,2017,3,24,22,63,Valid
Beijing,2017,3,24,23,64,Valid
Beijing,2017,3,25,0,54,Valid
Beijing,2017,3,25,1,63,Valid
Beijing,2017,3,25,2,61,Valid
Beijing,2017,3,25,3,52,Valid
Beijing,2017,3,25,4,55,Valid
Beijing,2017,3,25,5,59,Valid
Beijing,2017,3,25,6,50,Valid
Beijing,2017,3,25,7,59,Valid
Beijing,2017,3,25,8,57,Valid
Beijing,2017,3,25,9,60,Valid
Beijing,2017,3,25,10,42,Valid
Beijing,2017,3,25,11,19,Valid
Beijing,2017,3,25,12,23,Valid
Beijing,2017,3,25,13,24,Valid
Beijing,2017,3,25,14,21,Valid
Beijing,2017,3,25,15,15,Valid
Beijing,2017,3,25,16,14,Valid
Beijing,2017,3,25,17,11,Valid
Beijing,2017,3,25,18,7,Valid
Beijing,2017,3,25,19,9,Valid
Beijing,2017,3,25,20,10,Valid
Beijing,2017,3,25,21,15,Valid
Beijing,2017,3,25,22,11,Valid
Beijing,2017,3,25,23,16,Valid
Beijing,2017,3,26,0,17,Valid
Beijing,2017,3,26,1,11,Valid
Beijing,2017,3,26,2,14,Valid
Beijing,2017,3,26,3,13,Valid
Beijing,2017,3,26,4,7,Valid
Beijing,2017,3,26,5,7,Valid
Beijing,2017,3,26,6,6,Valid
Beijing,2017,3,26,7,8,Valid
Beijing,2017,3,26,8,14,Valid
Beijing,2017,3,26,9,9,Valid
Beijing,2017,3,26,10,12,Valid
Beijing,2017,3,26,11,7,Valid
Beijing,2017,3,26,12,9,Valid
Beijing,2017,3,26,13,12,Valid
Beijing,2017,3,26,14,15,Valid
Beijing,2017,3,26,15,16,Valid
Beijing,2017,3,26,16,11,Valid
Beijing,2017,3,26,17,8,Valid
Beijing,2017,3,26,18,10,Valid
Beijing,2017,3,26,19,19,Valid
Beijing,2017,3,26,20,14,Valid
Beijing,2017,3,26,21,12,Valid
Beijing,2017,3,26,22,16,Valid
Beijing,2017,3,26,23,12,Valid
Beijing,2017,3,27,0,11,Valid
Beijing,2017,3,27,1,12,Valid
Beijing,2017,3,27,2,15,Valid
Beijing,2017,3,27,3,10,Valid
Beijing,2017,3,27,4,15,Valid
Beijing,2017,3,27,5,18,Valid
Beijing,2017,3,27,6,15,Valid
Beijing,2017,3,27,7,12,Valid
Beijing,2017,3,27,8,11,Valid
Beijing,2017,3,27,9,8,Valid
Beijing,2017,3,27,10,10,Valid
Beijing,2017,3,27,11,11,Valid
Beijing,2017,3,27,12,8,Valid
Beijing,2017,3,27,13,9,Valid
Beijing,2017,3,27,14,7,Valid
Beijing,2017,3,27,15,6,Valid
Beijing,2017,3,27,16,9,Valid
Beijing,2017,3,27,17,15,Valid
Beijing,2017,3,27,18,20,Valid
Beijing,2017,3,27,19,22,Valid
Beijing,2017,3,27,20,21,Valid
Beijing,2017,3,27,21,25,Valid
Beijing,2017,3,27,22,24,Valid
Beijing,2017,3,27,23,31,Valid
Beijing,2017,3,28,0,38,Valid
Beijing,2017,3,28,1,47,Valid
Beijing,2017,3,28,2,59,Valid
Beijing,2017,3,28,3,57,Valid
Beijing,2017,3,28,4,67,Valid
Beijing,2017,3,28,5,74,Valid
Beijing,2017,3,28,6,83,Valid
Beijing,2017,3,28,7,92,Valid
Beijing,2017,3,28,8,90,Valid
Beijing,2017,3,28,9,66,Valid
Beijing,2017,3,28,10,56,Valid
Beijing,2017,3,28,11,46,Valid
Beijing,2017,3,28,12,42,Valid
Beijing,2017,3,28,13,43,Valid
Beijing,2017,3,28,14,43,Valid
Beijing,2017,3,28,15,56,Valid
Beijing,2017,3,28,16,55,Valid
Beijing,2017,3,28,17,54,Valid
Beijing,2017,3,28,18,56,Valid
Beijing,2017,3,28,19,59,Valid
Beijing,2017,3,28,20,68,Valid
Beijing,2017,3,28,21,79,Valid
Beijing,2017,3,28,22,86,Valid
Beijing,2017,3,28,23,94,Valid
Beijing,2017,3,29,0,103,Valid
Beijing,2017,3,29,1,115,Valid
Beijing,2017,3,29,2,122,Valid
Beijing,2017,3,29,3,131,Valid
Beijing,2017,3,29,4,124,Valid
Beijing,2017,3,29,5,98,Valid
Beijing,2017,3,29,6,111,Valid
Beijing,2017,3,29,7,117,Valid
Beijing,2017,3,29,8,132,Valid
Beijing,2017,3,29,9,141,Valid
Beijing,2017,3,29,10,137,Valid
Beijing,2017,3,29,11,144,Valid
Beijing,2017,3,29,12,145,Valid
Beijing,2017,3,29,13,112,Valid
Beijing,2017,3,29,14,109,Valid
Beijing,2017,3,29,15,107,Valid
Beijing,2017,3,29,16,116,Valid
Beijing,2017,3,29,17,121,Valid
Beijing,2017,3,29,18,102,Valid
Beijing,2017,3,29,19,116,Valid
Beijing,2017,3,29,20,107,Valid
Beijing,2017,3,29,21,93,Valid
Beijing,2017,3,29,22,91,Valid
Beijing,2017,3,29,23,89,Valid
Beijing,2017,3,30,0,96,Valid
Beijing,2017,3,30,1,97,Valid
Beijing,2017,3,30,2,110,Valid
Beijing,2017,3,30,3,114,Valid
Beijing,2017,3,30,4,157,Valid
Beijing,2017,3,30,5,132,Valid
Beijing,2017,3,30,6,132,Valid
Beijing,2017,3,30,7,149,Valid
Beijing,2017,3,30,8,107,Valid
Beijing,2017,3,30,9,108,Valid
Beijing,2017,3,30,10,76,Valid
Beijing,2017,3,30,11,72,Valid
Beijing,2017,3,30,12,58,Valid
Beijing,2017,3,30,13,45,Valid
Beijing,2017,3,30,14,51,Valid
Beijing,2017,3,30,15,52,Valid
Beijing,2017,3,30,16,43,Valid
Beijing,2017,3,30,17,43,Valid
Beijing,2017,3,30,18,44,Valid
Beijing,2017,3,30,19,48,Valid
Beijing,2017,3,30,20,52,Valid
Beijing,2017,3,30,21,51,Valid
Beijing,2017,3,30,22,63,Valid
Beijing,2017,3,30,23,63,Valid
Beijing,2017,3,31,0,72,Valid
Beijing,2017,3,31,1,71,Valid
Beijing,2017,3,31,2,76,Valid
Beijing,2017,3,31,3,26,Valid
Beijing,2017,3,31,4,8,Valid
Beijing,2017,3,31,5,6,Valid
Beijing,2017,3,31,6,6,Valid
Beijing,2017,3,31,7,15,Valid
Beijing,2017,3,31,8,11,Valid
Beijing,2017,3,31,9,10,Valid
Beijing,2017,3,31,10,7,Valid
Beijing,2017,3,31,11,5,Valid
Beijing,2017,3,31,12,9,Valid
Beijing,2017,3,31,13,13,Valid
Beijing,2017,3,31,14,9,Valid
Beijing,2017,3,31,15,11,Valid
Beijing,2017,3,31,16,11,Valid
Beijing,2017,3,31,17,13,Valid
Beijing,2017,3,31,18,9,Valid
Beijing,2017,3,31,19,7,Valid
Beijing,2017,3,31,20,28,Valid
Beijing,2017,3,31,21,37,Valid
Beijing,2017,3,31,22,43,Valid
Beijing,2017,3,31,23,43,Valid
Beijing,2017,4,1,0,47,Valid
Beijing,2017,4,1,1,48,Valid
Beijing,2017,4,1,2,33,Valid
Beijing,2017,4,1,3,15,Valid
Beijing,2017,4,1,4,26,Valid
Beijing,2017,4,1,5,23,Valid
Beijing,2017,4,1,6,18,Valid
Beijing,2017,4,1,7,16,Valid
Beijing,2017,4,1,8,12,Valid
Beijing,2017,4,1,9,11,Valid
Beijing,2017,4,1,10,6,Valid
Beijing,2017,4,1,11,9,Valid
Beijing,2017,4,1,12,10,Valid
Beijing,2017,4,1,13,14,Valid
Beijing,2017,4,1,14,19,Valid
Beijing,2017,4,1,15,17,Valid
Beijing,2017,4,1,16,19,Valid
Beijing,2017,4,1,17,17,Valid
Beijing,2017,4,1,18,19,Valid
Beijing,2017,4,1,19,40,Valid
Beijing,2017,4,1,20,75,Valid
Beijing,2017,4,1,21,68,Valid
Beijing,2017,4,1,22,65,Valid
Beijing,2017,4,1,23,66,Valid
Beijing,2017,4,2,0,68,Valid
Beijing,2017,4,2,1,71,Valid
Beijing,2017,4,2,2,75,Valid
Beijing,2017,4,2,3,64,Valid
Beijing,2017,4,2,4,61,Valid
Beijing,2017,4,2,5,67,Valid
Beijing,2017,4,2,6,70,Valid
Beijing,2017,4,2,7,72,Valid
Beijing,2017,4,2,8,82,Valid
Beijing,2017,4,2,9,75,Valid
Beijing,2017,4,2,10,60,Valid
Beijing,2017,4,2,11,64,Valid
Beijing,2017,4,2,12,53,Valid
Beijing,2017,4,2,13,46,Valid
Beijing,2017,4,2,14,49,Valid
Beijing,2017,4,2,15,46,Valid
Beijing,2017,4,2,16,53,Valid
Beijing,2017,4,2,17,55,Valid
Beijing,2017,4,2,18,52,Valid
Beijing,2017,4,2,19,56,Valid
Beijing,2017,4,2,20,71,Valid
Beijing,2017,4,2,21,82,Valid
Beijing,2017,4,2,22,90,Valid
Beijing,2017,4,2,23,87,Valid
Beijing,2017,4,3,0,90,Valid
Beijing,2017,4,3,1,100,Valid
Beijing,2017,4,3,2,119,Valid
Beijing,2017,4,3,3,128,Valid
Beijing,2017,4,3,4,132,Valid
Beijing,2017,4,3,5,147,Valid
Beijing,2017,4,3,6,181,Valid
Beijing,2017,4,3,7,195,Valid
Beijing,2017,4,3,8,228,Valid
Beijing,2017,4,3,9,227,Valid
Beijing,2017,4,3,10,230,Valid
Beijing,2017,4,3,11,206,Valid
Beijing,2017,4,3,12,183,Valid
Beijing,2017,4,3,13,138,Valid
Beijing,2017,4,3,14,123,Valid
Beijing,2017,4,3,15,80,Valid
Beijing,2017,4,3,16,78,Valid
Beijing,2017,4,3,17,61,Valid
Beijing,2017,4,3,18,70,Valid
Beijing,2017,4,3,19,80,Valid
Beijing,2017,4,3,20,96,Valid
Beijing,2017,4,3,21,101,Valid
Beijing,2017,4,3,22,89,Valid
Beijing,2017,4,3,23,83,Valid
Beijing,2017,4,4,0,83,Valid
Beijing,2017,4,4,1,85,Valid
Beijing,2017,4,4,2,89,Valid
Beijing,2017,4,4,3,104,Valid
Beijing,2017,4,4,4,142,Valid
Beijing,2017,4,4,5,157,Valid
Beijing,2017,4,4,6,171,Valid
Beijing,2017,4,4,7,170,Valid
Beijing,2017,4,4,8,173,Valid
Beijing,2017,4,4,9,185,Valid
Beijing,2017,4,4,10,189,Valid
Beijing,2017,4,4,11,189,Valid
Beijing,2017,4,4,12,188,Valid
Beijing,2017,4,4,13,181,Valid
Beijing,2017,4,4,14,179,Valid
Beijing,2017,4,4,15,170,Valid
Beijing,2017,4,4,16,125,Valid
Beijing,2017,4,4,17,116,Valid
Beijing,2017,4,4,18,57,Valid
Beijing,2017,4,4,19,28,Valid
Beijing,2017,4,4,20,34,Valid
Beijing,2017,4,4,21,34,Valid
Beijing,2017,4,4,22,37,Valid
Beijing,2017,4,4,23,39,Valid
Beijing,2017,4,5,0,38,Valid
Beijing,2017,4,5,1,41,Valid
Beijing,2017,4,5,2,45,Valid
Beijing,2017,4,5,3,46,Valid
Beijing,2017,4,5,4,54,Valid
Beijing,2017,4,5,5,50,Valid
Beijing,2017,4,5,6,56,Valid
Beijing,2017,4,5,7,40,Valid
Beijing,2017,4,5,8,48,Valid
Beijing,2017,4,5,9,49,Valid
Beijing,2017,4,5,10,41,Valid
Beijing,2017,4,5,11,45,Valid
Beijing,2017,4,5,12,59,Valid
Beijing,2017,4,5,13,62,Valid
Beijing,2017,4,5,14,64,Valid
Beijing,2017,4,5,15,66,Valid
Beijing,2017,4,5,16,67,Valid
Beijing,2017,4,5,17,88,Valid
Beijing,2017,4,5,18,90,Valid
Beijing,2017,4,5,19,67,Valid
Beijing,2017,4,5,20,60,Valid
Beijing,2017,4,5,21,67,Valid
Beijing,2017,4,5,22,78,Valid
Beijing,2017,4,5,23,76,Valid
Beijing,2017,4,6,0,75,Valid
Beijing,2017,4,6,1,82,Valid
Beijing,2017,4,6,2,86,Valid
Beijing,2017,4,6,3,81,Valid
Beijing,2017,4,6,4,83,Valid
Beijing,2017,4,6,5,85,Valid
Beijing,2017,4,6,6,84,Valid
Beijing,2017,4,6,7,89,Valid
Beijing,2017,4,6,8,104,Valid
Beijing,2017,4,6,9,112,Valid
Beijing,2017,4,6,10,120,Valid
Beijing,2017,4,6,11,111,Valid
Beijing,2017,4,6,12,100,Valid
Beijing,2017,4,6,13,85,Valid
Beijing,2017,4,6,14,,Missing
Beijing,2017,4,6,15,57,Valid
Beijing,2017,4,6,16,92,Valid
Beijing,2017,4,6,17,94,Valid
Beijing,2017,4,6,18,115,Valid
Beijing,2017,4,6,19,122,Valid
Beijing,2017,4,6,20,136,Valid
Beijing,2017,4,6,21,156,Valid
Beijing,2017,4,6,22,119,Valid
Beijing,2017,4,6,23,136,Valid
Beijing,2017,4,7,0,110,Valid
Beijing,2017,4,7,1,69,Valid
Beijing,2017,4,7,2,57,Valid
Beijing,2017,4,7,3,67,Valid
Beijing,2017,4,7,4,55,Valid
Beijing,2017,4,7,5,48,Valid
Beijing,2017,4,7,6,45,Valid
Beijing,2017,4,7,7,50,Valid
Beijing,2017,4,7,8,53,Valid
Beijing,2017,4,7,9,59,Valid
Beijing,2017,4,7,10,65,Valid
Beijing,2017,4,7,11,66,Valid
Beijing,2017,4,7,12,63,Valid
Beijing,2017,4,7,13,73,Valid
Beijing,2017,4,7,14,77,Valid
Beijing,2017,4,7,15,86,Valid
Beijing,2017,4,7,16,93,Valid
Beijing,2017,4,7,17,88,Valid
Beijing,2017,4,7,18,98,Valid
Beijing,2017,4,7,19,105,Valid
Beijing,2017,4,7,20,118,Valid
Beijing,2017,4,7,21,118,Valid
Beijing,2017,4,7,22,122,Valid
Beijing,2017,4,7,23,119,Valid
Beijing,2017,4,8,0,125,Valid
Beijing,2017,4,8,1,134,Valid
Beijing,2017,4,8,2,142,Valid
Beijing,2017,4,8,3,138,Valid
Beijing,2017,4,8,4,131,Valid
Beijing,2017,4,8,5,127,Valid
Beijing,2017,4,8,6,113,Valid
